EquipmentID,Date,Vibration_mms,BearingTemp_C,Pressure_bar
1022,2024-05-23,2.44,49.17,6.266
1022,2024-05-24,2.7,49.76,6.248
1022,2024-05-25,2.525,49.45,6.218
1022,2024-05-26,2.599,49.67,6.176
1022,2024-05-27,2.694,49.97,6.123
1022,2024-05-28,2.81,50.34,6.057
1022,2024-05-29,2.948,50.78,5.979
1022,2024-05-30,3.106,51.28,5.89
1022,2024-05-31,3.286,51.85,5.789
1022,2024-06-01,3.487,52.48,5.675
1022,2024-06-02,3.709,53.19,5.55
1022,2024-06-03,3.952,53.96,5.413
1022,2024-06-04,4.217,54.8,5.263
1022,2024-06-05,4.502,55.7,5.102
1022,2024-06-06,4.809,56.67,4.929
1022,2024-06-07,5.137,57.71,4.744
1022,2024-06-08,5.486,58.82,4.547
1022,2024-06-09,5.856,59.99,4.338
1022,2024-06-10,6.248,61.23,4.118
1022,2024-06-11,6.66,62.54,3.885
1022,2024-06-12,2.395,48.87,6.235
1022,2024-06-13,2.483,48.66,6.25
1022,2024-06-14,2.189,47.61,6.231
1022,2024-06-15,2.467,48.41,6.178
1022,2024-06-16,2.16,49.75,6.834
1022,2024-06-17,2.439,49.68,6.041
1022,2024-06-18,2.074,48.67,6.314
1022,2024-06-19,2.426,47.99,6.146
1022,2024-06-20,2.429,48.3,6.298
1022,2024-06-21,2.58,49.66,6.274
1022,2024-06-22,2.459,48.7,6.311
1022,2024-06-23,2.561,49.05,6.213
1022,2024-06-24,2.554,50.07,6.28
1022,2024-06-25,2.261,47.91,6.211
1022,2024-06-26,2.343,48.34,6.266
1022,2024-06-27,1.918,48.37,6.22
1022,2024-06-28,2.581,50.62,6.266
1022,2024-06-29,2.73,48.82,6.466
1022,2024-06-30,2.158,48.86,6.407
1022,2024-07-01,2.408,47.65,5.958
1022,2024-07-02,2.422,49.96,6.214
1022,2024-07-03,2.257,49.37,6.036
1022,2024-07-04,2.292,49.31,6.487
1022,2024-07-05,2.62,49.01,6.202
1022,2024-07-06,2.347,47.39,6.582
1022,2024-07-07,2.498,49.58,6.259
1022,2024-07-08,2.299,50.3,6.138
1022,2024-07-09,2.277,48.74,6.42
1022,2024-07-10,2.677,49.27,5.867
1022,2024-07-11,2.216,49.83,6.439
1022,2024-07-12,2.437,48.48,6.412
1022,2024-07-13,2.488,49.3,6.258
1022,2024-07-14,2.416,50.58,6.052
1022,2024-07-15,2.951,47.97,6.086
1022,2024-07-16,2.282,51.07,6.242
1022,2024-07-17,2.462,50.2,5.951
1022,2024-07-18,2.214,47.73,6.253
1022,2024-07-19,2.459,47.86,6.365
1022,2024-07-20,1.968,49.65,6.081
1022,2024-07-21,2.217,49.39,6.088
1022,2024-07-22,2.178,48.48,6.469
1022,2024-07-23,2.545,50.57,6.243
1022,2024-07-24,2.319,50.26,6.206
1022,2024-07-25,2.657,50.15,6.308
1022,2024-07-26,1.843,47.56,6.034
1022,2024-07-27,2.438,48.85,6.259
1022,2024-07-28,2.224,51.36,6.327
1022,2024-07-29,2.357,47.76,6.492
1022,2024-07-30,2.573,49.5,6.35
1022,2024-07-31,2.469,49.78,6.028
1022,2024-08-01,2.502,50.03,6.425
1022,2024-08-02,2.264,48.79,6.133
1022,2024-08-03,2.299,47.56,6.239
1022,2024-08-04,2.505,48.75,6.413
1022,2024-08-05,2.232,50.3,6.39
1022,2024-08-06,2.394,50.07,6.169
1022,2024-08-07,2.513,48.72,6.041
1022,2024-08-08,2.489,49.8,6.433
1022,2024-08-09,2.264,50.09,6.283
1022,2024-08-10,2.414,48.5,6.313
1022,2024-08-11,2.32,48.46,6.345
1022,2024-08-12,2.27,49.09,6.278
1022,2024-08-13,2.545,49.42,6.54
1022,2024-08-14,2.432,51.09,6.278
1022,2024-08-15,2.57,49.62,6.443
1022,2024-08-16,2.796,49.01,6.387
1022,2024-08-17,2.43,50.57,6.16
1022,2024-08-18,2.722,48.69,6.314
1022,2024-08-19,2.457,48.24,6.235
1022,2024-08-20,2.362,49.23,6.252
1022,2024-08-21,2.593,48.12,6.363
1022,2024-08-22,,,
1022,2024-08-23,2.361,49.56,6.134
1022,2024-08-24,2.609,48.13,6.478
1022,2024-08-25,2.345,48.25,6.231
1022,2024-08-26,2.471,49.32,6.506
1022,2024-08-27,2.583,50.43,6.323
1022,2024-08-28,2.294,49.29,6.405
1022,2024-08-29,2.394,48.88,6.273
1022,2024-08-30,2.334,47.78,6.073
1022,2024-08-31,2.128,48.7,6.261
1022,2024-09-01,2.372,49.24,6.262
1022,2024-09-02,2.429,50.17,6.228
1022,2024-09-03,2.44,50.19,5.984
1022,2024-09-04,2.474,50.09,6.262
1022,2024-09-05,2.529,49.41,6.203
1022,2024-09-06,2.607,49.63,6.181
1022,2024-09-07,2.707,49.9,6.207
1022,2024-09-08,2.83,50.24,6.179
1022,2024-09-09,2.974,50.65,6.14
1022,2024-09-10,3.141,51.11,6.106
1022,2024-09-11,3.33,51.63,6.063
1022,2024-09-12,3.541,52.22,6.013
1022,2024-09-13,3.775,52.87,5.959
1022,2024-09-14,4.031,53.58,5.9
1022,2024-09-15,4.309,54.35,5.835
1022,2024-09-16,4.609,55.18,5.765
1022,2024-09-17,4.931,56.08,5.69
1022,2024-09-18,5.276,57.03,5.61
1022,2024-09-19,5.643,58.05,5.525
1022,2024-09-20,6.032,59.13,5.435
1022,2024-09-21,6.444,60.27,5.339
1022,2024-09-22,6.877,61.48,5.238
1022,2024-09-23,2.548,49.69,6.149
1022,2024-09-24,2.614,50.0,6.081
1022,2024-09-25,2.696,50.38,5.996
1022,2024-09-26,2.792,50.83,5.897
1022,2024-09-27,2.903,51.35,5.782
1022,2024-09-28,3.029,51.94,5.652
1022,2024-09-29,3.169,52.6,5.507
1022,2024-09-30,3.325,53.33,5.346
1022,2024-10-01,3.495,54.12,5.17
1022,2024-10-02,3.68,54.99,4.979
1022,2024-10-03,3.88,55.93,4.772
1022,2024-10-04,4.098,56.93,4.551
1022,2024-10-05,4.345,58.01,4.313
1022,2024-10-06,4.609,59.15,4.061
1022,2024-10-07,4.889,60.36,3.793
1022,2024-10-08,5.187,61.65,3.51
1022,2024-10-09,5.502,63.0,3.212
1022,2024-10-10,5.834,62.75,2.914
1022,2024-10-11,2.445,51.52,6.36
1022,2024-10-12,2.281,48.11,6.354
1022,2024-10-13,2.981,49.86,6.335
1022,2024-10-14,2.336,51.49,6.356
1022,2024-10-15,2.241,49.61,6.497
1022,2024-10-16,2.399,49.61,6.473
1022,2024-10-17,2.621,49.57,6.227
1022,2024-10-18,2.382,47.65,6.13
1022,2024-10-19,2.104,50.0,6.222
1022,2024-10-20,2.613,50.36,6.239
1022,2024-10-21,2.379,49.3,6.453
1022,2024-10-22,2.603,48.35,6.12
1022,2024-10-23,2.299,49.79,6.134
1022,2024-10-24,2.487,50.57,6.332
1022,2024-10-25,2.698,49.45,6.178
1022,2024-10-26,2.567,48.45,6.233
1022,2024-10-27,2.661,49.46,6.167
1022,2024-10-28,2.39,48.44,6.497
1022,2024-10-29,2.534,47.52,6.304
1022,2024-10-30,2.464,49.77,6.151
1022,2024-10-31,2.314,48.42,6.369
1022,2024-11-01,2.645,47.43,6.346
1022,2024-11-02,2.492,49.51,6.426
1022,2024-11-03,2.143,49.13,6.246
1022,2024-11-04,2.195,49.34,6.298
1022,2024-11-05,2.635,49.96,6.132
1022,2024-11-06,2.503,48.8,6.351
1022,2024-11-07,2.311,49.42,6.085
1022,2024-11-08,2.581,49.64,6.31
1022,2024-11-09,2.346,49.98,6.445
1022,2024-11-10,2.379,48.31,6.412
1022,2024-11-11,2.528,48.46,6.041
1022,2024-11-12,2.583,50.19,6.288
1022,2024-11-13,2.82,51.03,6.291
1022,2024-11-14,2.735,49.46,6.276
1022,2024-11-15,2.495,49.42,6.362
1022,2024-11-16,2.309,47.49,6.511
1022,2024-11-17,2.522,50.45,6.361
1022,2024-11-18,2.46,49.49,6.477
1022,2024-11-19,2.797,48.53,6.112
1022,2024-11-20,2.619,49.79,6.451
1022,2024-11-21,2.322,48.73,6.461
1022,2024-11-22,2.253,48.98,6.129
1022,2024-11-23,,,
1022,2024-11-24,2.704,49.78,6.014
1022,2024-11-25,2.456,51.11,6.26
1022,2024-11-26,2.208,49.33,6.311
1022,2024-11-27,2.348,48.36,6.552
1022,2024-11-28,2.443,49.53,6.174
1022,2024-11-29,2.309,48.55,6.193
1022,2024-11-30,2.173,48.19,6.235
1022,2024-12-01,2.203,48.15,6.434
1022,2024-12-02,2.647,48.64,6.258
1022,2024-12-03,2.175,47.03,6.274
1022,2024-12-04,2.54,49.29,6.125
1022,2024-12-05,2.183,48.47,6.359
1022,2024-12-06,2.071,50.17,6.219
1022,2024-12-07,2.208,47.9,6.168
1022,2024-12-08,2.549,48.87,6.241
1022,2024-12-09,2.722,47.91,6.232
1022,2024-12-10,2.286,49.02,6.288
1022,2024-12-11,2.025,48.76,6.401
1022,2024-12-12,2.819,49.94,6.458
1022,2024-12-13,2.576,49.43,6.63
1022,2024-12-14,2.698,49.56,6.272
1022,2024-12-15,2.447,49.18,6.27
1022,2024-12-16,2.583,49.31,6.265
1022,2024-12-17,2.593,49.53,6.169
1022,2024-12-18,2.72,49.85,6.243
1022,2024-12-19,2.883,50.25,6.227
1022,2024-12-20,3.083,50.74,6.207
1022,2024-12-21,3.319,51.32,6.183
1022,2024-12-22,3.592,51.99,6.121
1022,2024-12-23,3.9,52.75,5.938
1022,2024-12-24,4.245,53.6,6.091
1022,2024-12-25,4.627,54.53,6.052
1022,2024-12-26,5.044,55.56,6.011
1022,2024-12-27,5.498,56.68,5.965
1022,2024-12-28,5.989,57.88,5.916
1022,2024-12-29,6.515,59.17,5.864
1022,2024-12-30,7.078,60.56,5.808
1022,2024-12-31,7.677,62.03,5.748
1022,2025-01-01,8.313,63.59,5.684
1022,2025-01-02,8.985,65.24,5.617
1022,2025-01-03,9.693,66.98,5.547
1022,2025-01-04,2.417,49.59,6.118
1022,2025-01-05,2.637,49.89,6.266
1022,2025-01-06,2.394,49.54,6.242
1022,2025-01-07,2.864,49.36,6.416
1022,2025-01-08,2.402,48.69,6.218
1022,2025-01-09,2.732,49.45,6.38
1022,2025-01-10,2.296,49.99,6.253
1022,2025-01-11,2.174,48.89,6.317
1022,2025-01-12,2.466,49.21,6.493
1022,2025-01-13,2.519,49.32,6.539
1022,2025-01-14,2.458,49.42,6.17
1022,2025-01-15,2.542,47.72,6.29
1022,2025-01-16,2.572,49.17,6.339
1022,2025-01-17,2.469,49.35,6.22
1022,2025-01-18,2.368,47.72,6.582
1022,2025-01-19,2.671,49.15,6.204
1022,2025-01-20,2.337,49.33,6.251
1022,2025-01-21,2.41,47.41,6.33
1022,2025-01-22,2.395,51.08,6.404
1022,2025-01-23,2.103,49.5,6.149
1022,2025-01-24,2.442,50.37,6.088
1022,2025-01-25,2.254,48.91,6.298
1022,2025-01-26,2.372,49.35,6.421
1022,2025-01-27,2.364,48.23,6.116
1022,2025-01-28,2.483,48.88,6.229
1022,2025-01-29,2.713,48.98,6.146
1022,2025-01-30,2.622,49.71,6.125
1022,2025-01-31,2.486,50.66,6.256
1022,2025-02-01,2.677,47.43,6.1
1022,2025-02-02,2.158,48.92,6.279
1022,2025-02-03,2.597,50.32,6.404
1022,2025-02-04,2.747,48.94,6.277
1022,2025-02-05,2.23,47.83,6.398
1022,2025-02-06,2.58,50.57,6.376
1022,2025-02-07,2.253,50.81,6.215
1022,2025-02-08,2.353,50.03,6.177
1022,2025-02-09,2.446,49.45,6.293
1022,2025-02-10,2.443,49.25,6.23
1022,2025-02-11,,,
1022,2025-02-12,2.136,49.92,6.067
1022,2025-02-13,2.327,50.16,6.514
1022,2025-02-14,2.574,47.99,6.396
1022,2025-02-15,2.426,50.43,6.655
1022,2025-02-16,2.486,48.81,6.293
1022,2025-02-17,2.041,49.47,6.363
1022,2025-02-18,2.277,49.06,6.369
1022,2025-02-19,2.744,49.56,5.913
1022,2025-02-20,2.734,49.32,6.215
1022,2025-02-21,2.432,50.72,6.488
1022,2025-02-22,2.156,48.72,6.316
1022,2025-02-23,2.388,49.58,6.415
1022,2025-02-24,2.666,50.21,6.317
1022,2025-02-25,2.432,50.47,6.345
1022,2025-02-26,2.591,47.59,6.221
1022,2025-02-27,2.163,50.72,6.208
1022,2025-02-28,2.492,50.32,6.032
1022,2025-03-01,2.544,50.01,6.012
1022,2025-03-02,2.327,48.62,6.451
1022,2025-03-03,2.295,47.35,6.166
1022,2025-03-04,2.691,49.27,6.181
1022,2025-03-05,2.397,49.55,6.345
1022,2025-03-06,2.376,47.51,6.4
1022,2025-03-07,2.366,48.93,6.312
1022,2025-03-08,2.438,48.92,6.376
1022,2025-03-09,2.182,49.1,6.34
1022,2025-03-10,2.341,50.46,6.146
1022,2025-03-11,,,
1022,2025-03-12,2.365,48.91,6.431
1022,2025-03-13,2.613,48.46,6.129
1022,2025-03-14,2.495,49.94,6.186
1022,2025-03-15,2.422,50.69,6.085
1022,2025-03-16,2.581,50.78,6.327
1022,2025-03-17,2.591,48.96,6.203
1022,2025-03-18,2.589,51.48,5.938
1022,2025-03-19,2.329,49.49,6.563
1022,2025-03-20,2.442,51.58,6.373
1022,2025-03-21,2.586,48.04,6.274
1022,2025-03-22,2.343,48.25,6.445
1022,2025-03-23,2.853,49.03,6.26
1022,2025-03-24,2.117,48.73,6.391
1022,2025-03-25,2.226,47.19,6.174
1022,2025-03-26,2.224,49.27,6.423
1022,2025-03-27,2.536,46.95,6.084
1022,2025-03-28,2.343,48.46,6.579
1022,2025-03-29,2.614,49.51,6.333
1022,2025-03-30,2.363,47.85,6.389
1022,2025-03-31,2.314,49.08,6.408
1022,2025-04-01,2.314,48.7,6.273
1022,2025-04-02,2.473,48.54,6.271
1022,2025-04-03,2.723,49.79,6.197
1022,2025-04-04,,,
1022,2025-04-05,2.497,50.18,6.304
1022,2025-04-06,2.307,47.76,6.342
1022,2025-04-07,2.366,49.62,6.206
1022,2025-04-08,2.545,48.71,6.173
1022,2025-04-09,2.587,49.22,6.411
1022,2025-04-10,2.272,48.13,6.027
1022,2025-04-11,2.31,48.7,6.541
1022,2025-04-12,2.72,48.79,6.196
1022,2025-04-13,2.16,49.07,6.326
1022,2025-04-14,,,
1022,2025-04-15,2.27,50.87,6.617
1022,2025-04-16,2.563,49.32,6.177
1022,2025-04-17,2.774,47.84,6.045
1022,2025-04-18,2.291,50.24,6.205
1022,2025-04-19,2.538,49.97,5.991
1022,2025-04-20,2.218,47.52,6.077
1022,2025-04-21,2.526,50.8,5.97
1022,2025-04-22,2.527,49.17,6.36
1022,2025-04-23,2.453,49.4,6.249
1022,2025-04-24,2.572,48.78,6.254
1022,2025-04-25,2.481,48.89,6.37
1022,2025-04-26,2.522,49.12,6.338
1022,2025-04-27,2.426,49.5,6.06
1022,2025-04-28,1.907,50.52,6.371
1022,2025-04-29,2.145,49.95,6.18
1022,2025-04-30,2.479,49.67,6.073
1022,2025-05-01,2.521,49.1,6.206
1022,2025-05-02,2.443,48.14,6.076
1022,2025-05-03,2.703,48.59,6.142
1022,2025-05-04,2.383,50.08,6.005
1022,2025-05-05,2.327,49.58,6.15
1022,2025-05-06,2.347,48.48,6.233
1022,2025-05-07,2.668,49.14,6.188
1022,2025-05-08,2.58,50.75,6.394
1022,2025-05-09,2.867,49.81,6.2
1022,2025-05-10,2.614,49.63,6.197
1022,2025-05-11,2.729,50.56,6.393
1022,2025-05-12,2.295,49.33,6.37
1022,2025-05-13,2.706,47.97,6.301
1022,2025-05-14,,,
1022,2025-05-15,2.502,48.89,6.149
1022,2025-05-16,2.466,49.85,6.046
1022,2025-05-17,2.494,48.96,6.312
1022,2025-05-18,2.434,48.92,6.426
1022,2025-05-19,2.402,49.14,6.443
1022,2025-05-20,2.284,48.49,6.618
1022,2025-05-21,2.445,48.24,6.278
1022,2025-05-22,2.695,47.65,6.305
1022,2025-05-23,2.6,49.74,6.296
1022,2025-05-24,2.301,49.23,6.332
1022,2025-05-25,2.786,48.94,6.079
1022,2025-05-26,2.41,49.63,6.155
1022,2025-05-27,2.124,49.53,6.28
1022,2025-05-28,2.226,46.97,6.186
1022,2025-05-29,2.032,48.83,6.396
1022,2025-05-30,2.587,47.19,6.081
1022,2025-05-31,2.452,50.8,6.514
1022,2025-06-01,2.358,48.06,6.06
1022,2025-06-02,2.475,50.45,6.251
1022,2025-06-03,2.453,48.45,5.976
1022,2025-06-04,2.778,48.66,6.312
1022,2025-06-05,2.273,48.15,6.36
1022,2025-06-06,2.442,47.24,6.292
1022,2025-06-07,2.401,50.48,6.116
1022,2025-06-08,2.737,47.5,6.413
1022,2025-06-09,2.234,48.74,6.222
1022,2025-06-10,2.486,48.62,6.101
1022,2025-06-11,,,
1022,2025-06-12,2.301,50.35,6.353
1022,2025-06-13,2.423,47.36,6.428
1022,2025-06-14,2.33,49.22,6.256
1022,2025-06-15,2.715,48.48,6.162
1022,2025-06-16,2.301,49.38,6.223
1022,2025-06-17,,,
1022,2025-06-18,2.383,48.42,6.335
1022,2025-06-19,2.182,50.41,6.189
1022,2025-06-20,2.464,49.26,6.227
1022,2025-06-21,2.215,48.88,6.284
1022,2025-06-22,2.231,49.02,6.364
1022,2025-06-23,2.582,48.74,6.467
1022,2025-06-24,2.562,49.63,6.346
1022,2025-06-25,2.802,49.29,6.094
1022,2025-06-26,2.426,48.81,6.455
1022,2025-06-27,2.387,48.57,6.595
1022,2025-06-28,2.301,47.18,6.29
1022,2025-06-29,2.64,48.1,6.245
1022,2025-06-30,2.328,49.28,6.085
1022,2025-07-01,2.409,49.28,6.219
1022,2025-07-02,2.474,48.42,6.097
1022,2025-07-03,2.073,50.67,6.44
1022,2025-07-04,,,
1022,2025-07-05,2.472,48.48,6.175
1022,2025-07-06,2.534,49.98,6.351
1022,2025-07-07,2.277,47.96,6.092
1022,2025-07-08,2.521,49.56,6.14
1022,2025-07-09,1.935,49.01,6.51
1022,2025-07-10,2.347,47.38,5.956
1022,2025-07-11,2.489,50.33,6.17
1022,2025-07-12,2.61,47.36,6.583
1022,2025-07-13,,,
1022,2025-07-14,2.572,49.0,6.027
1022,2025-07-15,2.416,50.12,6.146
1022,2025-07-16,2.573,50.06,6.025
1022,2025-07-17,2.767,49.38,6.35
1022,2025-07-18,2.499,46.09,6.159
1022,2025-07-19,2.62,48.02,6.183
1022,2025-07-20,2.667,51.68,6.076
1022,2025-07-21,2.218,49.87,6.4
1022,2025-07-22,2.363,48.23,5.817
1022,2025-07-23,2.452,50.33,6.003
1022,2025-07-24,2.216,50.47,6.325
1022,2025-07-25,2.386,49.04,6.05
1022,2025-07-26,2.706,49.63,6.43
1022,2025-07-27,2.481,50.06,6.239
1022,2025-07-28,2.418,51.07,6.396
1022,2025-07-29,2.367,48.38,6.267
1022,2025-07-30,2.518,49.46,6.289
1022,2025-07-31,2.419,47.7,6.233
1022,2025-08-01,2.234,49.95,6.321
1022,2025-08-02,2.52,48.78,6.004
1022,2025-08-03,2.162,46.85,6.033
1022,2025-08-04,2.251,50.0,6.367
1022,2025-08-05,2.672,50.13,6.429
1022,2025-08-06,2.433,51.08,6.277
1022,2025-08-07,2.568,49.47,6.099
1022,2025-08-08,2.403,47.47,6.199
1022,2025-08-09,2.162,47.7,6.399
1022,2025-08-10,2.437,50.47,6.34
1022,2025-08-11,2.088,49.24,6.089
1022,2025-08-12,2.909,47.97,6.485
1022,2025-08-13,2.148,48.91,6.006
1022,2025-08-14,2.537,48.63,6.155
1022,2025-08-15,2.396,50.4,5.937
1022,2025-08-16,2.185,50.01,6.307
1022,2025-08-17,2.608,48.08,6.579
1022,2025-08-18,2.385,49.53,6.245
1022,2025-08-19,2.248,50.24,6.198
1022,2025-08-20,1.951,48.62,6.2
1022,2025-08-21,2.373,49.02,6.235
1022,2025-08-22,,,
1022,2025-08-23,2.712,49.78,6.368
1022,2025-08-24,2.138,47.65,6.291
1022,2025-08-25,2.671,48.81,6.47
1022,2025-08-26,2.481,49.07,6.003
1022,2025-08-27,2.527,48.8,6.216
1022,2025-08-28,2.663,49.65,6.294
1022,2025-08-29,,,
1022,2025-08-30,2.3,49.78,6.518
1022,2025-08-31,2.797,50.25,6.261
1022,2025-09-01,2.364,50.27,6.076
1022,2025-09-02,2.376,51.74,6.246
1022,2025-09-03,2.175,48.63,6.413
1022,2025-09-04,2.418,50.4,6.506
1022,2025-09-05,2.6,48.41,6.291
1022,2025-09-06,2.8,48.54,6.39
1022,2025-09-07,2.59,49.13,6.272
1022,2025-09-08,2.44,49.73,6.246
1022,2025-09-09,2.47,49.22,5.974
1022,2025-09-10,2.624,49.32,6.204
1022,2025-09-11,2.593,49.47,6.105
1022,2025-09-12,2.685,49.65,6.084
1022,2025-09-13,2.798,51.17,6.002
1022,2025-09-14,2.931,50.15,5.904
1022,2025-09-15,3.085,50.47,5.791
1022,2025-09-16,3.259,50.82,5.664
1022,2025-09-17,3.454,51.22,5.521
1022,2025-09-18,3.669,51.65,5.363
1022,2025-09-19,3.905,52.13,5.19
1022,2025-09-20,4.161,52.65,5.003
1022,2025-09-21,4.438,53.22,4.8
1022,2025-09-22,4.735,53.82,4.582
1022,2025-09-23,5.052,54.47,4.349
1022,2025-09-24,5.391,55.15,4.101
1022,2025-09-25,5.749,55.88,3.838
1022,2025-09-26,6.128,56.65,3.561
1022,2025-09-27,6.528,57.46,3.268
1022,2025-09-28,2.376,48.75,6.321
1022,2025-09-29,2.552,50.71,6.285
1022,2025-09-30,2.307,49.02,6.116
1022,2025-10-01,2.462,47.0,6.251
1022,2025-10-02,2.437,50.73,6.488
1022,2025-10-03,2.547,49.98,6.479
1022,2025-10-04,2.216,48.52,6.162
1022,2025-10-05,2.919,48.68,6.26
1022,2025-10-06,2.149,50.46,6.489
1022,2025-10-07,2.731,49.2,6.416
1022,2025-10-08,2.468,50.22,6.18
1022,2025-10-09,2.455,49.97,6.418
1022,2025-10-10,2.663,48.88,6.255
1022,2025-10-11,2.293,48.89,6.262
1022,2025-10-12,2.163,50.02,6.15
1022,2025-10-13,2.662,51.31,6.365
1022,2025-10-14,2.844,49.39,6.339
1022,2025-10-15,2.966,47.79,6.408
1022,2025-10-16,2.576,49.44,6.342
1022,2025-10-17,1.946,47.85,6.245
1022,2025-10-18,2.55,49.16,6.136
1022,2025-10-19,2.624,49.53,6.157
1022,2025-10-20,2.521,48.73,6.34
1022,2025-10-21,2.596,48.59,6.199
1022,2025-10-22,2.647,48.6,6.327
1022,2025-10-23,2.586,49.59,6.034
1022,2025-10-24,2.42,49.74,6.262
1022,2025-10-25,2.181,49.09,6.262
1022,2025-10-26,2.321,48.79,6.198
1022,2025-10-27,2.585,47.52,6.204
1022,2025-10-28,2.695,47.06,6.15
1022,2025-10-29,2.736,48.85,6.017
1022,2025-10-30,2.547,49.91,6.542
1022,2025-10-31,2.258,47.33,6.227
1022,2025-11-01,2.576,49.34,6.365
1022,2025-11-02,,,
1022,2025-11-03,2.575,49.91,6.234
1022,2025-11-04,2.254,50.07,6.391
1022,2025-11-05,2.607,49.18,6.578
1022,2025-11-06,,,
1022,2025-11-07,2.337,49.34,6.224
1022,2025-11-08,2.55,47.84,6.141
1022,2025-11-09,2.568,48.88,6.229
1022,2025-11-10,2.387,49.2,6.443
1022,2025-11-11,2.49,50.17,6.272
1022,2025-11-12,2.45,49.33,6.154
1022,2025-11-13,2.51,49.4,6.263
1022,2025-11-14,2.611,49.5,6.258
1022,2025-11-15,,,
1022,2025-11-16,2.934,50.14,6.232
1022,2025-11-17,3.156,50.59,6.215
1022,2025-11-18,3.419,51.12,6.194
1022,2025-11-19,3.721,51.72,6.17
1022,2025-11-20,4.065,52.41,6.143
1022,2025-11-21,4.448,53.18,6.072
1022,2025-11-22,4.872,54.03,6.08
1022,2025-11-23,5.337,54.96,6.043
1022,2025-11-24,5.841,55.97,6.003
1022,2025-11-25,6.386,57.07,5.96
1022,2025-11-26,6.972,58.24,5.914
1022,2025-11-27,7.598,59.49,5.865
1022,2025-11-28,8.264,60.83,5.812
1022,2025-11-29,8.971,62.25,5.757
1022,2025-11-30,9.718,63.74,5.698
1022,2025-12-01,10.505,65.32,5.636
1022,2025-12-02,2.229,49.82,6.448
1022,2025-12-03,2.215,49.64,6.243
1022,2025-12-04,2.304,48.77,6.365
1022,2025-12-05,2.489,45.59,6.245
1022,2025-12-06,2.239,48.93,6.362
1022,2025-12-07,2.462,48.72,6.309
1022,2025-12-08,2.39,50.02,6.45
1022,2025-12-09,2.422,49.04,6.298
1022,2025-12-10,2.404,48.5,6.286
1022,2025-12-11,2.145,49.81,6.064
1022,2025-12-12,2.581,49.97,6.015
1022,2025-12-13,2.635,50.43,6.584
1022,2025-12-14,2.095,50.03,6.426
1022,2025-12-15,2.341,47.65,6.023
1022,2025-12-16,2.537,48.91,6.532
1022,2025-12-17,2.492,49.65,6.083
1022,2025-12-18,2.136,47.65,6.305
1022,2025-12-19,,,
1022,2025-12-20,2.3,48.16,6.571
1022,2025-12-21,2.708,49.56,6.537
1022,2025-12-22,2.593,48.04,6.326
1022,2025-12-23,2.745,50.23,6.262
1022,2025-12-24,2.299,49.69,6.218
1022,2025-12-25,2.575,50.37,6.133
1022,2025-12-26,2.311,49.08,6.147
1022,2025-12-27,2.583,49.8,6.061
1022,2025-12-28,2.424,48.1,6.346
1022,2025-12-29,2.245,48.44,6.272
1022,2025-12-30,2.313,49.48,6.121
1022,2025-12-31,2.412,49.25,6.503
1023,2024-01-01,2.587,49.39,6.806
1023,2024-01-02,2.385,48.65,6.941
1023,2024-01-03,2.608,46.97,6.965
1023,2024-01-04,,,
1023,2024-01-05,3.016,47.23,6.935
1023,2024-01-06,2.539,48.56,6.64
1023,2024-01-07,2.397,48.14,6.943
1023,2024-01-08,2.627,49.33,6.84
1023,2024-01-09,2.364,47.91,6.68
1023,2024-01-10,2.266,46.95,7.041
1023,2024-01-11,2.455,47.68,6.8
1023,2024-01-12,2.38,47.35,6.895
1023,2024-01-13,2.721,45.89,6.805
1023,2024-01-14,2.719,47.24,6.898
1023,2024-01-15,2.741,49.38,6.938
1023,2024-01-16,2.584,46.66,6.96
1023,2024-01-17,2.879,48.59,7.19
1023,2024-01-18,2.745,47.44,7.168
1023,2024-01-19,2.638,48.7,6.808
1023,2024-01-20,2.724,48.27,7.034
1023,2024-01-21,2.601,47.81,7.092
1023,2024-01-22,2.719,46.51,7.022
1023,2024-01-23,2.204,46.94,6.973
1023,2024-01-24,2.356,47.42,6.911
1023,2024-01-25,2.966,50.02,6.849
1023,2024-01-26,2.426,49.75,6.779
1023,2024-01-27,2.345,46.65,6.79
1023,2024-01-28,2.423,48.2,6.979
1023,2024-01-29,2.459,46.61,6.814
1023,2024-01-30,2.602,47.75,7.035
1023,2024-01-31,2.546,49.65,6.752
1023,2024-02-01,2.19,49.08,7.036
1023,2024-02-02,2.668,48.48,6.766
1023,2024-02-03,2.781,46.33,6.746
1023,2024-02-04,2.782,47.26,6.822
1023,2024-02-05,2.67,47.04,7.147
1023,2024-02-06,2.717,50.33,7.056
1023,2024-02-07,2.499,48.03,6.68
1023,2024-02-08,2.428,49.38,7.116
1023,2024-02-09,2.48,48.5,6.849
1023,2024-02-10,2.239,47.99,6.629
1023,2024-02-11,2.356,47.51,7.175
1023,2024-02-12,2.399,49.62,6.85
1023,2024-02-13,2.525,48.02,6.766
1023,2024-02-14,2.468,48.59,7.046
1023,2024-02-15,,,
1023,2024-02-16,2.616,47.37,6.67
1023,2024-02-17,2.278,48.82,7.011
1023,2024-02-18,2.368,47.25,6.754
1023,2024-02-19,2.107,48.3,6.703
1023,2024-02-20,2.667,47.15,6.861
1023,2024-02-21,2.638,46.21,6.906
1023,2024-02-22,2.648,49.21,6.816
1023,2024-02-23,2.425,49.03,6.737
